/content/drive/MyDrive/object_detection/data/trainval/images/image_000000018.jpg,531,248,583,312,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000018.jpg,715,237,766,398,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000018.jpg,0,282,72,323,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000018.jpg,0,266,626,576,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000018.jpg,580,285,691,322,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000018.jpg,765,261,784,276,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,401,49,409,76,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,414,38,427,76,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,444,44,455,87,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,638,44,696,192,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,694,33,737,148,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,948,59,1022,275,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,43,32,80,73,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,201,44,486,180,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,460,48,508,84,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,577,51,624,86,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,619,56,654,73,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,731,63,777,91,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,812,67,950,150,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000019.jpg,952,99,992,142,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000020.jpg,145,299,293,665,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000020.jpg,664,355,747,538,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000020.jpg,807,467,875,553,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000020.jpg,0,334,125,584,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000021.jpg,9,732,53,823,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000021.jpg,58,729,78,819,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000021.jpg,287,643,357,933,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000021.jpg,334,641,408,919,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000021.jpg,416,716,657,841,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000024.jpg,506,379,554,463,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000024.jpg,584,381,627,473,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000024.jpg,346,448,407,497,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000024.jpg,409,464,431,489,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000024.jpg,427,466,452,491,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000024.jpg,442,459,485,494,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000024.jpg,460,445,473,452,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000024.jpg,476,464,499,493,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000024.jpg,477,458,490,464,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000024.jpg,497,446,507,458,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000024.jpg,498,468,517,482,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000025.jpg,174,387,254,613,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000025.jpg,469,370,510,496,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000025.jpg,501,379,529,503,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000025.jpg,627,372,664,433,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000025.jpg,762,372,805,513,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000025.jpg,442,494,1022,678,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000026.jpg,159,170,388,887,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000026.jpg,366,184,566,886,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000026.jpg,533,352,767,858,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000027.jpg,115,0,205,169,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000027.jpg,208,0,323,127,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000027.jpg,316,0,399,99,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000027.jpg,467,0,531,113,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000027.jpg,549,43,591,112,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000027.jpg,607,0,765,208,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000027.jpg,700,147,837,290,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000027.jpg,41,13,965,680,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000028.jpg,10,697,112,768,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000028.jpg,240,640,346,752,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000028.jpg,322,589,442,749,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000028.jpg,589,537,728,708,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000028.jpg,864,561,977,715,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000028.jpg,140,257,497,361,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000028.jpg,992,189,1023,237,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000029.jpg,142,113,192,239,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000029.jpg,81,122,108,188,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000029.jpg,108,124,131,189,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000029.jpg,382,125,401,199,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000029.jpg,408,131,426,192,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000029.jpg,421,127,435,179,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000029.jpg,547,129,586,215,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000029.jpg,606,132,634,219,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000029.jpg,631,135,661,220,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000029.jpg,584,136,689,163,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000030.jpg,39,44,298,577,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000030.jpg,377,121,427,248,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000030.jpg,727,96,928,531,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000030.jpg,449,143,482,169,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000030.jpg,468,148,531,187,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000030.jpg,541,161,670,237,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000032.jpg,307,335,364,465,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000032.jpg,382,337,441,464,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000032.jpg,461,357,517,475,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000032.jpg,499,324,569,488,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000032.jpg,600,340,654,459,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000032.jpg,0,268,595,767,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000032.jpg,0,268,597,767,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000032.jpg,110,383,130,399,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000032.jpg,112,384,130,397,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000032.jpg,760,323,945,501,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000032.jpg,762,320,944,501,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000032.jpg,952,343,1023,392,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000032.jpg,953,341,1023,392,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000035.jpg,54,146,132,347,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000035.jpg,0,72,49,339,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000035.jpg,0,22,48,124,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000035.jpg,117,91,273,348,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000035.jpg,238,14,316,149,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000035.jpg,307,101,387,228,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000035.jpg,368,100,458,255,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000035.jpg,451,42,800,476,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000035.jpg,0,33,115,131,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000035.jpg,32,13,126,62,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000035.jpg,419,27,903,215,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000035.jpg,707,24,831,64,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000035.jpg,914,86,1023,207,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,0,151,17,295,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,7,140,78,295,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,45,151,74,208,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,56,153,80,231,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,108,125,202,303,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,129,147,143,159,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,182,152,204,181,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,201,151,228,205,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,220,144,232,163,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,227,155,265,210,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,243,143,265,167,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,273,142,305,203,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,283,128,347,287,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,358,155,379,189,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,362,128,444,248,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,438,140,547,223,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,476,135,579,206,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,518,139,553,183,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,553,147,575,209,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,624,132,649,174,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,634,138,644,151,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,709,138,748,181,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,734,134,766,181,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,766,131,792,180,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,789,142,811,169,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,825,139,854,176,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,826,135,862,195,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,903,147,972,336,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,953,135,981,185,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,957,133,976,250,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,995,159,1016,185,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,0,287,253,490,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,129,214,977,554,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,180,207,300,299,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,424,161,479,194,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,540,139,625,195,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,599,191,860,283,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,703,181,908,269,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000034.jpg,963,234,1023,326,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000037.jpg,714,0,951,411,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000037.jpg,1,2,730,560,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000037.jpg,397,0,1023,291,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000038.jpg,406,559,529,936,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000038.jpg,0,758,151,986,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000038.jpg,94,634,469,840,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000039.jpg,330,67,566,484,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000039.jpg,576,104,717,173,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000039.jpg,221,91,560,276,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000039.jpg,736,118,816,163,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000039.jpg,816,122,842,152,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000039.jpg,834,126,897,165,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000039.jpg,897,134,918,154,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000040.jpg,209,369,392,960,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000040.jpg,720,415,766,526,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000040.jpg,632,429,707,512,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,855,58,983,350,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,0,147,20,167,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,27,147,35,164,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,37,142,49,163,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,46,147,57,164,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,128,125,165,174,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,230,132,246,166,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,236,125,261,216,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,350,113,392,161,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,358,129,379,161,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,977,77,1023,143,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,0,163,270,330,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,17,145,1002,726,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,450,149,1023,350,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000041.jpg,832,132,1023,238,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000042.jpg,149,224,197,402,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000042.jpg,184,203,245,409,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000042.jpg,439,309,584,460,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000042.jpg,270,367,956,658,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000044.jpg,3,193,181,534,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000044.jpg,307,279,389,533,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000044.jpg,506,294,604,552,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000044.jpg,576,236,712,400,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000044.jpg,711,271,757,337,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000044.jpg,725,278,837,395,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000045.jpg,197,369,629,929,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000045.jpg,90,19,703,958,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000046.jpg,137,214,844,735,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000046.jpg,0,281,222,444,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000046.jpg,0,412,352,767,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000046.jpg,207,308,780,452,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000046.jpg,851,578,1023,767,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000046.jpg,955,345,1023,438,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000048.jpg,16,365,49,456,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000048.jpg,421,354,446,401,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000048.jpg,133,379,258,444,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000048.jpg,232,363,324,416,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000048.jpg,307,358,371,415,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000048.jpg,364,366,425,410,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000048.jpg,484,379,611,470,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000048.jpg,485,361,520,385,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000048.jpg,504,358,535,379,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000048.jpg,530,354,558,375,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000048.jpg,544,351,638,385,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000049.jpg,55,315,993,651,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000049.jpg,35,288,113,529,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000052.jpg,241,138,386,306,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000052.jpg,368,167,567,291,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000052.jpg,949,184,984,279,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000052.jpg,984,188,1007,299,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000052.jpg,997,204,1023,313,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000052.jpg,0,190,65,274,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000052.jpg,0,240,1007,565,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000052.jpg,23,182,112,242,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000052.jpg,856,190,912,270,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000052.jpg,894,184,997,249,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000053.jpg,213,421,383,977,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000053.jpg,168,465,262,764,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000053.jpg,205,478,219,508,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000053.jpg,316,425,409,581,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000053.jpg,393,456,488,771,person
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000053.jpg,0,476,23,514,car
/content/drive/MyDrive/object_detection/data/trainval/images/image_000000053.jpg,8,483,90,530,car
